"Chan","Cond","Fvals","FdfNum","FdfDen","Pvals","xpos","ypos","Pvals_cuts"
53,"Dir_Spd",1.75334658564901,4,360,0.137739714597517,-0.099452,-0.09574,"ns"
54,"Dir_Spd",2.50025070663467,4,360,0.0422883839480866,-0.050987,-0.076676,"<.05"
55,"Dir_Spd",1.24299959728835,4,360,0.292293666294978,5.8045e-18,-0.047397,"ns"
56,"Dir_Spd",1.80538091808435,4,360,0.127180192931826,-0.41976,-0.1671,"ns"
57,"Dir_Spd",1.16920955107228,4,360,0.324040672598831,-0.33631,-0.19112,"ns"
58,"Dir_Spd",0.369485392112062,4,360,0.830353671277324,-0.22492,-0.21452,"ns"
59,"Dir_Spd",1.78456970714539,4,360,0.131310009553106,-0.15297,-0.18922,"ns"
60,"Dir_Spd",0.766794723181174,4,360,0.547395928805187,-0.10478,-0.15427,"ns"
61,"Dir_Spd",1.49539208590202,4,360,0.203000720054147,-0.054807,-0.12811,"ns"
62,"Dir_Spd",0.502221015007478,4,360,0.734130241693071,1.1987e-17,-0.097882,"ns"
63,"Dir_Spd",2.17382135165088,4,360,0.0714561197882439,-0.349,-0.28153,"ns"
64,"Dir_Spd",1.65346991718115,4,360,0.160309264054758,-0.25813,-0.2804,"ns"
65,"Dir_Spd",4.49077823796667,4,360,0.00149201093335737,-0.16624,-0.26054,"<.005"
66,"Dir_Spd",1.76271927495821,4,360,0.135779645152894,-0.10296,-0.21873,"ns"
67,"Dir_Spd",1.11546830482754,4,360,0.348909852227252,-0.04676,-0.18643,"ns"
68,"Dir_Spd",1.26816471967353,4,360,0.282083370851883,-0.22108,-0.37388,"ns"
69,"Dir_Spd",0.87657236964134,4,360,0.4780310564998,-0.1585,-0.34149,"ns"
70,"Dir_Spd",3.35252200324783,4,360,0.0103263745045685,-0.093018,-0.29235,"<.05"
71,"Dir_Spd",5.04816314377307,4,360,0.000572068959494068,-0.039316,-0.23611,"<.001"
72,"Dir_Spd",0.370563927825015,4,360,0.829592947675931,2.5091e-17,-0.20489,"ns"
73,"Dir_Spd",1.93265861347483,4,360,0.104443309071617,-0.10679,-0.41491,"ns"
74,"Dir_Spd",0.368322365243654,4,360,0.831173352389741,-0.049033,-0.36828,"ns"
75,"Dir_Spd",0.750236063108612,4,360,0.558362792764153,3.6897e-17,-0.30129,"ns"
76,"Dir_Spd",0.705325624530124,4,360,0.588713209347866,0.039316,-0.23611,"ns"
77,"Dir_Spd",0.691426053125202,4,360,0.598275823230966,0.04676,-0.18643,"ns"
78,"Dir_Spd",6.20954302233809,4,360,7.67995881156691e-05,0.054807,-0.12811,"<.0001"
79,"Dir_Spd",0.312981841064494,4,360,0.8692607385291,0.050987,-0.076676,"ns"
80,"Dir_Spd",1.19895037420621,4,360,0.310916098456077,0.044495,-0.015575,"ns"
81,"Dir_Spd",1.1478016212296,4,360,0.333767929761691,5.188e-17,-0.42363,"ns"
82,"Dir_Spd",0.483448845164065,4,360,0.747902632555366,0.049033,-0.36828,"ns"
83,"Dir_Spd",5.81834656587508,4,360,0.000151193836916075,0.093018,-0.29235,"<.0005"
84,"Dir_Spd",2.44485950388569,4,360,0.0462600917189768,0.10296,-0.21873,"<.05"
85,"Dir_Spd",2.24791297667423,4,360,0.0634981383821927,0.10478,-0.15427,"ns"
86,"Dir_Spd",1.52173039937432,4,360,0.195242963001628,0.099452,-0.09574,"ns"
87,"Dir_Spd",1.70391990935159,4,360,0.148515393301803,0.091723,-0.035635,"ns"
88,"Dir_Spd",5.99365863144907,4,360,0.000111618043890887,0.10679,-0.41491,"<.0005"
89,"Dir_Spd",1.31393163867597,4,360,0.264292382149038,0.1585,-0.34149,"ns"
90,"Dir_Spd",0.51920303064293,4,360,0.721675015846252,0.16624,-0.26054,"ns"
91,"Dir_Spd",4.53803160509107,4,360,0.0013758351949824,0.15297,-0.18922,"<.005"
92,"Dir_Spd",0.379530073846334,4,360,0.823247664464082,0.15394,-0.11866,"ns"
93,"Dir_Spd",0.260284545645758,4,360,0.903281670473859,0.15112,-0.059346,"ns"
94,"Dir_Spd",4.3672375808762,4,360,0.00184383240341103,0.22108,-0.37388,"<.005"
95,"Dir_Spd",1.2927630823519,4,360,0.272397930572502,0.25813,-0.2804,"ns"
96,"Dir_Spd",1.23324577563138,4,360,0.296334291893254,0.22492,-0.21452,"ns"
97,"Dir_Spd",0.39097087001688,4,360,0.815100056643545,0.20096,-0.14301,"ns"
98,"Dir_Spd",2.63252803968583,4,360,0.0340914590794709,0.19145,-0.085584,"<.05"
99,"Dir_Spd",1.12048332862649,4,360,0.346525508527354,0.349,-0.28153,"ns"
100,"Dir_Spd",1.67906132849366,4,360,0.154223377212214,0.33631,-0.19112,"ns"
101,"Dir_Spd",0.553701034962826,4,360,0.696441256085359,0.27341,-0.16219,"ns"
102,"Dir_Spd",0.665651408700091,4,360,0.616203595314131,0.24052,-0.075603,"ns"
103,"Dir_Spd",0.612868426977813,4,360,0.653622056586103,0.19461,-0.022574,"ns"
104,"Dir_Spd",1.85195718142514,4,360,0.118371250963972,0.14086,0.0073253,"ns"
105,"Dir_Spd",0.214214296439787,4,360,0.930477836471486,0.089234,0.023191,"ns"
106,"Dir_Spd",0.81489972128262,4,360,0.516265440203229,0.028292,0.036037,"ns"
107,"Dir_Spd",2.64928212167573,4,360,0.0331702022969627,0.41976,-0.1671,"<.05"
108,"Dir_Spd",0.71364076443194,4,360,0.583029624018695,0.31837,-0.081339,"ns"
109,"Dir_Spd",6.62852175944677,4,360,3.71617080267286e-05,0.25598,0.0011134,"<.0001"
110,"Dir_Spd",0.630880464175045,4,360,0.640756139342721,0.1832,0.042556,"ns"
111,"Dir_Spd",1.7023320121352,4,360,0.148874115717266,0.12367,0.07006,"ns"
112,"Dir_Spd",4.05252224686448,4,360,0.00315695136356746,0.058411,0.078036,"<.005"
113,"Dir_Spd",1.96623351624384,4,360,0.0991145220706363,0.46317,0.03064,"ns"
114,"Dir_Spd",0.996408386263035,4,360,0.409438320823337,0.39898,0.074566,"ns"
115,"Dir_Spd",5.16972473909307,4,360,0.000463869063607162,0.33383,0.039461,"<.0005"
116,"Dir_Spd",0.698009771703026,4,360,0.593736843887842,0.22865,0.099464,"ns"
117,"Dir_Spd",2.0021766334452,4,360,0.0936940484529477,0.15612,0.11703,"ns"
118,"Dir_Spd",4.57138230720361,4,360,0.00129929451435399,0.097709,0.1308,"<.005"
119,"Dir_Spd",2.62776467228694,4,360,0.0343578810349353,0.45895,0.17222,"<.05"
120,"Dir_Spd",1.67455391755598,4,360,0.155279679116149,0.41311,0.15319,"ns"
121,"Dir_Spd",0.127002327953448,4,360,0.972613090203924,0.34659,0.19108,"ns"
122,"Dir_Spd",1.13110505831192,4,360,0.341518981406662,0.27006,0.17418,"ns"
123,"Dir_Spd",0.371442634953763,4,360,0.828972753475922,0.1756,0.16852,"ns"
124,"Dir_Spd",0.899736049287722,4,360,0.464177271669993,0.12335,0.16655,"ns"
125,"Dir_Spd",0.509346842060826,4,360,0.728902589983757,0.3348,0.24755,"ns"
126,"Dir_Spd",2.58539250349246,4,360,0.0368183434827399,0.22208,0.39445,"<.05"
127,"Dir_Spd",1.03750061992,4,360,0.387690877757526,-0.22208,0.39445,"ns"
128,"Dir_Spd",1.92773798080603,4,360,0.105246529311411,-0.3348,0.24755,"ns"
